1.0,1268537100.3919857,2884195410.715869
2.0,759019889.2822746,1725722076.7329178
3.0,546001247.5632036,1241373246.8441973
4.0,420207952.10529685,955338354.9453185
5.0,334225405.719833,759815637.8675455
6.0,270957980.70386213,615937633.3740412
7.0,222497077.4660926,505724509.01240534
8.0,184498048.53036824,419299145.7598874
9.0,154255483.88155544,350511065.3107634
10.0,129931078.28713758,295180959.0871045
11.0,110202862.21085238,250303254.40071952
12.0,94920477.39710188,215458636.06573856
13.0,81946510.4625092,189716543.63230935
14.0,71626677.69303116,165821829.0665664
15.0,62690997.10047026,148119742.19385824
16.0,55472557.6916104,131096378.96153423
17.0,49351985.64657165,116665673.05322348
18.0,43923105.11624374,106012677.92294805
19.0,39460288.375542685,95271160.28366286
20.0,35448964.73234959,87404079.39038622
21.0,32118324.912318245,79212840.64585802
22.0,29212021.745690428,72060566.46665132
23.0,26570136.1698792,66958852.1085197
24.0,24378741.365741253,61478124.87100865
25.0,22457468.932062235,56683087.969222896
26.0,20677453.220806804,53368777.17236694
27.0,19102336.06472542,50436563.13981016
28.0,17700499.072814293,47827085.431336395
29.0,16446304.771043519,45492591.567922555
30.0,15318760.518373944,43394310.15197923
31.0,14300519.949667487,41500496.445309594
32.0,13377128.05776245,39784960.51132561
33.0,12575636.166758649,37435668.50716543
34.0,11804539.331943722,36022941.607464045
35.0,11097821.326119132,34731410.99376016
36.0,10480352.17896726,32814254.18000223
37.0,9879407.93082825,31731967.16733747
38.0,9353178.584003417,30044183.58451694
39.0,8837073.985806447,29128633.449456874
40.0,8384731.901737339,27628121.190316677
41.0,7937609.359441482,26847626.417511143
42.0,7545925.0319097135,25502355.44363646
43.0,7155559.974755751,24832851.97429078
44.0,6814274.837999471,23618005.23366723
45.0,6471096.644952755,23040895.023980998
46.0,6173035.323979466,21942265.587027125
47.0,5871955.13198668,21458616.66835771
48.0,5612786.642403208,20473923.31933598
49.0,5370189.829491802,19551930.89900782
50.0,5121315.954251316,19186955.74691254
