300.0,14538.484149109638,90850.25218258645
302.0,14612.50941469564,90649.94232654767
304.0,14687.487847074095,90452.84912314598
306.0,14763.415152494512,90258.93702130971
308.0,14840.287129167204,90068.17117760793
310.0,14918.099664760526,89880.51743787917
312.0,14996.848733980525,89695.9423194482
314.0,15076.530396229851,89514.41299391033
316.0,15157.140793343075,89335.8972704609
318.0,15097.913940120181,94725.15494241385
320.0,15180.893087475806,94534.74970196743
322.0,15264.78525790959,94347.38581282368
324.0,15349.586967685169,94163.03210649008
326.0,15435.294803911273,93981.6579987631
328.0,15521.90542271119,93803.23347543416
330.0,15609.415547449613,93627.7290784286
332.0,15697.82196701452,93455.11589235989
334.0,15787.121534152537,93285.36553148892
336.0,15877.311163855324,93118.4501270692
338.0,15968.387831795462,92954.34231506585
340.0,16060.348572809919,92793.01522423663
342.0,16153.190479429568,92634.44246456084
344.0,16246.910700452783,92478.59811600254
346.0,16341.506439562056,92325.4567176015
348.0,16436.974953981637,92174.99325687501
350.0,16533.313553174896,92027.18315952148
352.0,16630.519597580365,91882.00227941899
354.0,16728.590497384637,91739.426888904
356.0,16827.523711331058,91599.43366932342
358.0,16927.316745563145,91461.9997018507
360.0,17027.967152501238,91327.10245855649
362.0,16994.59140740384,97398.63964488832
364.0,17097.402499013162,97250.37035408805
366.0,17201.06027690268,97104.6844202465
368.0,17305.562514308083,96961.55966131145
370.0,17410.90702476594,96820.9742614396
372.0,17517.091661187158,96682.90676311443
374.0,17624.114314956263,96547.33605947513
376.0,17731.972915055714,96414.24138684983
378.0,17840.665427214175,96283.60231748175
380.0,17950.18985307843,96155.3987524503
382.0,18060.544229407737,96029.61091477402
384.0,18171.726627290165,95906.21934269296
386.0,18283.735151379966,95785.20488312468
388.0,18396.567939155873,95666.54868528844
390.0,18510.22316019872,95550.2321944914
392.0,18624.699015488808,95436.23714607341
394.0,18739.993736721575,95324.545559504
396.0,18856.105585641613,95215.13973262953
398.0,18973.032853393936,95108.0022360624
400.0,19090.773859892404,95003.11590771115
402.0,19209.326953204483,94900.4638474455
404.0,19328.69050895204,94800.02941189389
406.0,19448.86292972753,94701.79620936762
408.0,19569.84264452514,94605.748094909
410.0,19691.626703841728,94511.91137639726
412.0,19814.212146397396,94420.31124702311
414.0,19937.5974240553,94330.93028235987
416.0,20061.781016250436,94243.75133391924
418.0,20186.761429358696,94158.75752348958
420.0,20312.53719608334,94075.93223761446
422.0,20306.068823162735,100970.04729236964
424.0,20433.826351424555,100872.72261258929
426.0,20562.37232910956,100777.63347432147
428.0,20691.70541815542,100684.76313046615
430.0,20821.82430353135,100594.09508864541
432.0,20952.727692728342,100505.61310618499
434.0,21084.414315263115,100419.30118521725
436.0,21216.88292219519,100335.14356790061
438.0,21350.132285657033,100253.12473175488
440.0,21484.161198396563,100173.22938510816
442.0,21618.96847333169,100095.44246264992
444.0,21754.552943116687,100019.74912109184
446.0,21890.913459719748,99946.1347349283
448.0,22028.04889401171,99874.58489229862
450.0,22165.958135365225,99805.0853909427
452.0,22304.640091264435,99737.6222342543
454.0,22444.09368692472,99672.18162742318
456.0,22584.31786492182,99608.74997366562
458.0,22725.311584830855,99547.31387054372
460.0,22867.07382287408,99487.86010636661
462.0,23009.603571577838,99430.37565667453
464.0,23152.899839437832,99374.84768080141
466.0,23296.961650593057,99321.26351851685
468.0,23441.788044507506,99269.61068674065
470.0,23587.37807566015,99219.87687633427
472.0,23733.73081324214,99172.04994895954
474.0,23880.845340861724,99126.11793401056
476.0,24028.720756256364,99082.06902561177
478.0,24177.356171011677,99039.89157968127
480.0,24326.750710287313,98999.57411106012
482.0,24476.903512549503,98961.10529070237
484.0,24627.81372930979,98924.4739429276
486.0,24779.480524870367,98889.66904273236
488.0,24931.903076075043,98856.67971315816
490.0,25085.080572066556,98825.4952227186
492.0,25239.012214049206,98796.1049828783
494.0,25393.69721505741,98768.49854558802
496.0,25549.13479972942,98742.66560087093
498.0,25705.324204086504,98718.59597445908
500.0,25862.26467531707,98696.2796254809
502.0,26019.955471565914,98675.706644196
504.0,26178.39586172829,98656.867249778
506.0,26209.840017925027,106479.88367012389
508.0,26370.106330979226,106446.02318354293
510.0,26531.11822746136,106413.9652138536
512.0,26692.8750353114,106383.69965038379
514.0,26855.376092012924,106355.21651056266
516.0,27018.62074441808,106328.5059378208
518.0,27182.608348576337,106303.55819953122
520.0,27347.33826956713,106280.3636849943
522.0,27512.809881336147,106258.91290346104
524.0,27679.022566535365,106239.19648219644
526.0,27845.975716366404,106221.20516457986
528.0,28013.668730427537,106204.92980824597
530.0,28182.10101656386,106190.36138325829
532.0,28351.27199072086,106177.49097032187
534.0,28521.18107680109,106166.30975902909
536.0,28691.827706523913,106156.80904614004
538.0,28863.211319288355,106148.98023389616
540.0,29035.331362038793,106142.81482836655
542.0,29208.187289133613,106138.30443782629
544.0,29381.778562216572,106135.44077116538
546.0,29556.10465009087,106134.21563632802
548.0,29731.165028596024,106134.62093878258
550.0,29906.959180487203,106136.64868001977
552.0,30083.486595317016,106140.29095607834
554.0,30260.746769320063,106145.53995610084
556.0,30438.73920529955,106152.38796091464
558.0,30617.463412516383,106160.82734163968
560.0,30796.91890658067,106170.85055832285
562.0,30977.105209345245,106182.45015859742
564.0,31158.02184880148,106195.61877636673
566.0,31339.66835897729,106210.34913051364
568.0,31522.044279837028,106226.63402363127
570.0,31705.149157183565,106244.46634077972
572.0,31888.98254256227,106263.83904826322
574.0,32073.543993166935,106284.7451924307
576.0,32258.833071747664,106307.17789849862
578.0,32444.849346520405,106331.13036939307
580.0,32631.59239107842,106356.59588461443
582.0,32819.06178430562,106383.56779912216
584.0,33007.25711029127,106412.03954223909
586.0,33196.177958246815,106442.0046165753
588.0,33385.82392242384,106473.45659697094
590.0,33576.194602034164,106506.3891294591
592.0,33767.28960117092,106540.79593024416
594.0,33959.108528731755,106576.67078470178
596.0,34151.65099834304,106614.00754639316
598.0,34344.91662828578,106652.80013609839
600.0,34538.90504142278,106693.04254086541
602.0,34733.61586512756,106734.72881307735
604.0,34929.04873121405,106777.85306953362
606.0,35125.203275868196,106822.4094905489
608.0,35322.07913958049,106868.39231906571
610.0,35519.67596707989,106915.79585978432
612.0,35717.993407269,106964.61447830555
614.0,35917.03111316046,107014.84260028934
616.0,36116.78874181447,107066.47471062714
618.0,36317.265954277515,107119.50535262843
620.0,36518.46241552222,107173.92912722075
622.0,36720.377794388405,107229.74069216402
624.0,36923.011763524955,107286.9347612763
626.0,37126.363999333145,107345.50610367417
628.0,37330.434181910634,107405.44954302486
630.0,37535.2219949967,107466.75995681118
632.0,37740.72712591846,107529.4322756084
634.0,37845.986619579555,116127.57139122856
636.0,38053.14218158745,116176.00933756716
638.0,38261.01314820293,116225.86859590981
640.0,38469.59922827548,116277.14378468085
642.0,38678.90013390258,116329.82957691302
644.0,38888.91558038276,116383.9206995326
646.0,39099.64528616921,116439.4119326546
648.0,39311.08897282447,116496.29810889103
650.0,39523.246364975814,116554.57411266881
652.0,39736.117190271376,116614.23487955965
654.0,39949.70117933707,116675.27539561952
656.0,40163.99806573438,116737.69069673971
658.0,40379.00758591866,116801.4758680064
660.0,40594.72947919839,116866.62604307302
662.0,40811.16348769493,116933.13640353909
664.0,41028.309356303194,117001.00217834224
666.0,41246.16683265272,117070.21864315645
668.0,41464.73566706974,117140.78111980254
670.0,41684.01561253953,117212.68497566518
672.0,41904.00642466972,117285.92562312126
674.0,42124.70786165412,117360.49851897554
676.0,42346.119684236946,117436.39916390528
678.0,42568.241655678125,117513.62310191404
680.0,42791.0735417186,117592.16591979253
682.0,43014.61511054676,117672.02324658896
684.0,43238.86613276504,117753.1907530877
686.0,43463.82638135728,117835.66415129318
688.0,43689.49563165651,117919.43919392505
690.0,43915.87366131347,118004.51167391919
692.0,44142.960250265314,118090.87742393554
694.0,44370.7551807052,118178.53231587508
696.0,44599.258237052054,118267.47226040295
698.0,44828.469205921116,118357.6932064783
700.0,45058.38787609467,118449.19114089203
702.0,45289.014038493595,118541.9620878112
704.0,45520.347486149,118636.0021083296
706.0,45752.38801417466,118731.30730002545
708.0,45985.13541973967,118827.87379652576
710.0,46218.58950204157,118925.69776707607
712.0,46452.75006228005,119024.775416118
714.0,46687.61690363091,119125.1029828716
716.0,46923.18983122043,119226.6767409241
718.0,47159.46865210037,119329.49299782582
720.0,47396.45317522303,119433.54809468961
722.0,47634.14321141702,119538.83840579879
724.0,47872.53857336315,119645.36033821756
726.0,48111.63907557092,119753.11033141054
728.0,48351.4445343552,119862.08485686466
730.0,48591.9547678134,119972.28041771865
732.0,48833.16959580292,120083.69354839623
734.0,49075.08883991906,120196.32081424522
736.0,49317.71232347298,120310.15881118175
738.0,49561.03987147048,120425.20416534026
740.0,49805.07131059057,120541.45353272594
742.0,50049.80646916487,120658.9035988751
744.0,50295.245177156896,120777.5510785183
746.0,50541.38726614196,120897.39271524874
748.0,50788.23256928727,121018.42528119552
750.0,51035.78092133227,121140.64557670147
752.0,51284.03215856943,121264.05043000431
754.0,51532.98611882508,121388.63669692387
756.0,51782.642641440856,121514.40126055264
758.0,52033.00156725519,121641.34103095082
760.0,52284.06273858509,121769.45294484516
762.0,52535.82599920833,121898.73396533281
764.0,52788.291194345766,122029.18108158837
766.0,53041.45817064401,122160.79130857532
768.0,53295.32677615818,122293.5616867606
770.0,53549.89686033524,122427.48928183524
772.0,53805.16827399731,122562.5711844355
774.0,54061.1408693252,122698.80450987097
776.0,54317.81449984242,122836.18639785369
778.0,54575.18902039922,122974.71401223305
780.0,54833.26428715691,123114.38454073203
782.0,55092.04015757248,123255.19519468985
784.0,55351.516490383365,123397.14320880486
786.0,55611.69314559236,123540.22584088285
788.0,55872.5699844531,123684.44037158879
790.0,56134.146869455144,123829.78410420011
792.0,56396.423664309936,123976.25436436555
794.0,56659.40023393644,124123.84849986495
796.0,56923.07644444729,124272.56388037391
798.0,57187.45216313508,124422.39789723064
800.0,57452.527258458635,124573.34796320612
802.0,57718.30160002984,124725.41151227667
804.0,57984.775058600375,124878.58599940094
806.0,58251.9475060487,125032.86890029832
808.0,58519.8188153673,125188.25771123022
810.0,58788.38886064999,125344.74994878545
812.0,59057.65751707958,125502.34314966743
814.0,59327.62466091546,125661.03487048399
816.0,59598.29016948153,125820.8226875403
818.0,59869.65392115437,125981.70419663451
820.0,60141.71579535127,126143.67701285498
822.0,60414.475672518725,126306.73877038193
824.0,60687.93343412096,126470.88712228974
826.0,60962.088962628695,126636.11974035343
828.0,61236.94214150791,126802.43431485524
830.0,61512.492855208824,126969.82855439672
832.0,61788.740989155165,127138.30018571028
834.0,62065.68642973343,127307.84695347547
836.0,62343.32906428227,127478.4666201356
838.0,62621.66878108216,127650.15696571789
840.0,62900.70546934511,127822.91578765544
842.0,63180.43901920447,127996.74090061158
844.0,63426.529819793104,136936.81821397797
846.0,63707.71539260163,137098.83623965588
848.0,63989.59730154462,137261.9622251931
850.0,64272.17544150344,137426.19379017514
852.0,64555.449708222695,137591.5285725314
854.0,64839.41999830058,137757.96422835087
856.0,65124.086209180205,137925.49843170558
858.0,65409.44823914015,138094.1288744705
860.0,65695.50598728588,138263.85326615002
862.0,65982.259353541,138434.66933370385
864.0,66269.7082386383,138606.57482137613
866.0,66557.85254411149,138779.5674905266
868.0,66846.69217228677,138953.6451194633
870.0,67136.22702627428,139128.80550327792
872.0,67426.45700996013,139305.04645368207
874.0,67717.38202799812,139482.36579884653
876.0,68009.00198580192,139660.76138324226
878.0,68301.31678953697,139840.23106748296
880.0,68594.32634611281,140020.77272816937
882.0,68888.03056317529,140202.38425773545
884.0,69182.42934909914,140385.06356429745
886.0,69477.52261298026,140568.8085715028
888.0,69773.31026462842,140753.61721838274
890.0,70069.79221455989,140939.4874592049
892.0,70366.96837399025,141126.41726332897
894.0,70664.83865482741,141314.4046150641
896.0,70963.4029696642,141503.44751352555
898.0,71262.66123177171,141693.54397249687
