1.0,2.1757345521444693e-06,9.56939321706693e-07
2.0,3.6362683494497657e-06,1.5993305279058286e-06
3.0,5.054933504855244e-06,2.2233441932282945e-06
4.0,6.568176509207023e-06,2.8890287778281203e-06
5.0,8.257900066141565e-06,3.632460115911876e-06
6.0,1.0186081224957477e-05,4.480973154507563e-06
7.0,1.2404657316996042e-05,5.4575167918790706e-06
8.0,1.4959507821274905e-05,6.582412647176059e-06
9.0,1.7892394685424975e-05,7.874216460336229e-06
10.0,2.1242031055115352e-05,9.350196599861159e-06
11.0,2.5044721567387796e-05,1.1026624510368597e-05
12.0,2.907697133099616e-05,1.2809883374356353e-05
13.0,3.3680506764991654e-05,1.4548019625263527e-05
14.0,3.853312884102304e-05,1.664437074139403e-05
15.0,4.4025460235968984e-05,1.8633572804817124e-05
16.0,4.9754331057596415e-05,2.1053213077760358e-05
17.0,5.5924801481452246e-05,2.365734433933171e-05
18.0,6.283708751226905e-05,2.6034622028942794e-05
19.0,6.994373618695186e-05,2.8969942129205772e-05
20.0,7.785840914787881e-05,3.157747349151279e-05
21.0,8.593225230564456e-05,3.484283580157555e-05
22.0,9.448164950812334e-05,3.8301114400443855e-05
23.0,0.00010387602014357868,4.1219344613717235e-05
24.0,0.00011321339188899019,4.489401727510298e-05
25.0,0.0001228989788809007,4.8691772076683475e-05
26.0,0.00013347872054295036,5.171563124045236e-05
27.0,0.00014448494627296638,5.472220603829171e-05
28.0,0.00015592780681754947,5.770788612997194e-05
29.0,0.00016781885283188015,6.066921898435248e-05
30.0,0.00018017123491744286,6.360280853258629e-05
31.0,0.00019299997550537842,6.650522852509002e-05
32.0,0.00020632231283742805,6.937294808208517e-05
33.0,0.00021947199834673541,7.37264782508617e-05
34.0,0.00023380836154540067,7.661784065485983e-05
35.0,0.00024869746222208844,7.946697012960001e-05
36.0,0.0002633499287876004,8.41097891440729e-05
37.0,0.0002793689681936854,8.697853446794624e-05
38.0,0.00029508684937550343,9.186470293778751e-05
39.0,0.0003123205717676393,9.475212782601247e-05
40.0,0.00032916973760700936,9.989821533602318e-05
41.0,0.00034771174481106027,0.00010280238398280949
42.0,0.0003657603260473293,0.00010822529731028028
43.0,0.0003857140475011127,0.00011114309394899155
44.0,0.0004050320930128904,0.00011685999612133409
45.0,0.00042651194247774225,0.00011978701335722368
46.0,0.0004471058166925826,0.00012578464101864616
47.0,0.0004700308394669561,0.00012861966093414683
48.0,0.0004917343515516672,0.00013480562357061295
49.0,0.0005139483123748696,0.000141162528358775
50.0,0.0005389239845100484,0.00014384772844666224
