60.0,0.0011449576667585668,0.00044042302430359625
61.0,0.0011512960570940214,0.00044304591646299136
62.0,0.001157538697180366,0.00044564471364063815
63.0,0.0011636855415412069,0.00044821964811303126
64.0,0.0011697365434220257,0.0004507709393821516
65.0,0.0011756916556379502,0.00045329879489786073
66.0,0.0011815508314060414,0.0004558034107348597
67.0,0.0011873140251598504,0.00045828497222773115
68.0,0.0011929811933444362,0.00046074365456727105
69.0,0.0011985522951903683,0.00046317962336102174
70.0,0.001204027293465629,0.00046559303516069633
71.0,0.0012094061552044165,0.0004679840379588929
72.0,0.0012146888524122265,0.00047035277165735536
73.0,0.0012198753627466249,0.0004726993685087923
74.0,0.0012249656701733812,0.0004750239535341404
75.0,0.0012299597655976316,0.0004773266449169577
76.0,0.0012348576474699826,0.0004796075543765483
77.0,0.0012396593223673892,0.00048186678752122397
78.0,0.0012443648055488691,0.0004841044441830643
79.0,0.0012489741214860687,0.0004863206187353794
80.0,0.001253487304368757,0.000488515400393997
81.0,0.0012579043985854305,0.0004906888735034281
82.0,0.0012622254591791472,0.00049284111780885
83.0,0.001266450552278851,0.0004949722087148128
84.0,0.0012705797555063653,0.0004970822175314745
85.0,0.001274613158359321,0.0004991712117091232
86.0,0.0012785508625702794,0.0005012392550616903
87.0,0.0012823929824423634,0.0005032864079799145
88.0,0.001286139645161625,0.0005053127276347387
89.0,0.0012897909910865371,0.0005073182681715198
90.0,0.0012933471740148841,0.0005093030808955677
91.0,0.0012968083614283636,0.000511267214449481
92.0,0.0013001747347153063,0.0005132107149827572
93.0,0.0013034464893717653,0.0005151336263140653
94.0,0.0013066238351814368,0.0005170359900866035
95.0,0.0013097069963746738,0.0005189178459168735
96.0,0.0013126962117670372,0.0005207792315372372
97.0,0.0013155917348777108,0.0005226201829325528
98.0,0.0013183938340282045,0.0005244407344712033
99.0,0.0013211027924216836,0.0005262409190307743
100.0,0.0013237189082033814,0.0005280207681186626
101.0,0.001326242494502432,0.0005297803119878331
102.0,0.0013286738794555815,0.0005315195797479724
103.0,0.0013310134062131597,0.0005332385994722365
104.0,0.0013332614329277254,0.0005349373982997917
105.0,0.001335418332725847,0.0005366160025343522
106.0,0.0013374844936633904,0.0005382744377388651
107.0,0.0013394603186647905,0.0005399127288265257
108.0,0.0013413462254467166,0.0005415309001482683
109.0,0.0013431426464265816,0.0005431289755768807
